timestamp,views,likes,retweets,replies,hasImages,keywords,tweetUrl,text,translated_text
2026-07-15T19:12:07.000+08:00,749,4,,,no,"tsmc; intel; capex; memory; tsmc capex; watch intel; machine economy; taiwan","https://x.com/tengyanAI/status/2077350492553019411","TL;DR: Taiwan 23→30% = watch TSMC's capex tomorrow. Korea 43% = watch memory. High-NA = watch Intel 18A.  We map the AI machine economy one read-through at a time. For more pre-call and post-earnings analysis this szn →","TL;DR: Taiwan 23→30% = watch TSMC's capex tomorrow. Korea 43% = watch memory. High-NA = watch Intel 18A.  We map the AI machine economy one read-through at a time. For more pre-call and post-earnings analysis this szn →"
2026-07-15T13:29:07.000+08:00,5387,52,2,8,yes,"asml; tpu; print enormous","https://x.com/tengyanAI/status/2077264175806775775","ASML reported. and the print is enormous.  We expected Q2 revenue of €8.9B. ASML reported €9.3B, though it remained within our €8.4B - €9.5B range.  Our reconstruction of ASML’s 2026 EUV output: we published ~69 systems before earnings.  Today  $ASML  guided to roughly 65","ASML reported. and the print is enormous.  We expected Q2 revenue of €8.9B. ASML reported €9.3B, though it remained within our €8.4B - €9.5B range.  Our reconstruction of ASML’s 2026 EUV output: we published ~69 systems before earnings.  Today  $ASML  guided to roughly 65"
2026-07-15T11:10:20.000+08:00,6803,26,3,4,yes,"asml; negative returns; prints eps; surprise faded","https://x.com/tengyanAI/status/2077229248591630549","ASML reports in a few hours.  Worth looking at how the stock typically reacts post-print:  Of the past 8 prints: 4 of the prints with EPS surprise were faded (negative returns at T+5 despite beat).  Mean 1-day move = 6.6%.","ASML reports in a few hours.  Worth looking at how the stock typically reacts post-print:  Of the past 8 prints: 4 of the prints with EPS surprise were faded (negative returns at T+5 despite beat).  Mean 1-day move = 6.6%."
2026-07-15T10:33:01.000+08:00,6150,50,5,6,yes,"sk hynix; hynix; node; node sells; hynix thesis; prices cyclical; right skhy","https://x.com/tengyanAI/status/2077219859080110107","Tessara: ""SK Hynix's thesis is intact: every node it sells into tightened again today, and at 4x forward it prices a cyclical peak the disclosed supply structure does not support.""  sounds about right  $SKHY","Tessara: ""SK Hynix's thesis is intact: every node it sells into tightened again today, and at 4x forward it prices a cyclical peak the disclosed supply structure does not support.""  sounds about right  $SKHY"
2026-07-15T10:34:23.000+08:00,789,1,,1,no,"","https://x.com/tengyanAI/status/2077220201926721662","you can see it for yourself here:","you can see it for yourself here:"
2026-07-15T09:00:34.000+08:00,3630,8,,1,no,"tsmc; segmented pools; skhy means; conversion window; pulling tsmc","https://x.com/tengyanAI/status/2077196591543513193","makes sense. no conversion window for  $SKHY  means there's nothing  mechanical pulling it back  TSMC ran a premium for years and the arb crowd never closed it. segmented pools just trade wherever local demand sits","makes sense. no conversion window for  $SKHY  means there's nothing  mechanical pulling it back  TSMC ran a premium for years and the arb crowd never closed it. segmented pools just trade wherever local demand sits"
2026-07-14T22:04:14.000+08:00,17908,17,1,3,yes,"asml; bookings euv; systems ship; machine counts","https://x.com/tengyanAI/status/2077031418027466928","ASML reports tomorrow.   $ASML  stopped reporting quarterly net bookings (EUV + non-EUV), which was the best early read on future demand.   And it only reports EUV machine counts once a year.  So we rebuilt the number: we estimate ~69 EUV systems ship in 2026","ASML reports tomorrow.   $ASML  stopped reporting quarterly net bookings (EUV + non-EUV), which was the best early read on future demand.   And it only reports EUV machine counts once a year.  So we rebuilt the number: we estimate ~69 EUV systems ship in 2026"
2026-07-14T22:04:19.000+08:00,684,1,,1,no,"asml; memory; tmr asml; ai buildout; orders lead; china lands","https://x.com/tengyanAI/status/2077031440752201892","5/ Heading into tmr's ASML call, we lean toward the AI buildout healthy and continuing.  Right if FY26 guidance narrows upward, with healthy memory and DUV demand.   Wrong if guidance stays wide, China lands well below the guided 20%, or mgmt turns cautious on orders + lead","5/ Heading into tmr's ASML call, we lean toward the AI buildout healthy and continuing.  Right if FY26 guidance narrows upward, with healthy memory and DUV demand.   Wrong if guidance stays wide, China lands well below the guided 20%, or mgmt turns cautious on orders + lead"
2026-07-14T22:04:20.000+08:00,622,1,,,no,"asml; street estimate; 9b vs; pre read","https://x.com/tengyanAI/status/2077031443725984082","6/ Overall we expect ASML's revenue to come in-line with the street (we estimate ~EUR 8.9B vs Wall St's 9.0B)  Full pre-call read, including the three things that actually decide the quarter:","6/ Overall we expect ASML's revenue to come in-line with the street (we estimate ~EUR 8.9B vs Wall St's 9.0B)  Full pre-call read, including the three things that actually decide the quarter:"
2026-07-14T11:56:42.000+08:00,3517,17,2,3,yes,"ai changing; microsoft; software encoding; build vs; buy equation","https://x.com/tengyanAI/status/2076878527673303245","AI is changing the build vs buy equation. its obvious that we're heading towards custom software becoming 10x cheaper to build and maintain  the advantage shifts from buying the best software to encoding how your business works.  Satya at microsoft pretty much said the same thing","AI is changing the build vs buy equation. its obvious that we're heading towards custom software becoming 10x cheaper to build and maintain  the advantage shifts from buying the best software to encoding how your business works.  Satya at microsoft pretty much said the same thing"
2026-07-14T09:37:04.000+08:00,2712,16,,2,no,"micron; memory; ai infrastructure; contracts micron; sec filings; committed memory; coreweave 60","https://x.com/tengyanAI/status/2076843390940176451","We taught  @tessara_ai   to read 7,000+ SEC filings.   It found buried the LEGALLY BINDING commitments that reveal how AI infrastructure is actually being secured.  Just a few here: - CoreWeave: $60.7B of take-or-pay compute contracts - Micron: $22B committed for memory supply,","We taught  @tessara_ai   to read 7,000+ SEC filings.   It found buried the LEGALLY BINDING commitments that reveal how AI infrastructure is actually being secured.  Just a few here: - CoreWeave: $60.7B of take-or-pay compute contracts - Micron: $22B committed for memory supply,"
2026-07-14T09:17:55.000+08:00,15637,33,3,5,yes,"chip; data center; rack; capex; capex jump; vera rubin; chip gens","https://x.com/tengyanAI/status/2076838571387113729","cost per gigawatt is up ~40% from GB200 to vera rubin. climbing steeply across chip gens.  and most of that is the powered shell stuff outside the rack, not the silicon. so part of the capex jump is actually the data center deployment inflation","cost per gigawatt is up ~40% from GB200 to vera rubin. climbing steeply across chip gens.  and most of that is the powered shell stuff outside the rack, not the silicon. so part of the capex jump is actually the data center deployment inflation"
2026-07-14T09:10:25.000+08:00,3419,6,,2,no,"rack; copper hard; ceiling just; scale domain; stays capped; signal falls","https://x.com/tengyanAI/status/2076836682234773850","copper has a hard ceiling  as its just a couple of meters before the signal falls apart.    if true the scale-up domain stays capped at a rack or two until NPO/CPO actually ramps.","copper has a hard ceiling  as its just a couple of meters before the signal falls apart.    if true the scale-up domain stays capped at a rack or two until NPO/CPO actually ramps."
2026-07-13T23:23:03.000+08:00,3769,13,3,7,yes,"tsmc; advanced packaging; cowos; packaging; engine cowos; margins hold","https://x.com/tengyanAI/status/2076688865180721634","TSMC's growth engine is CoWoS.   According to BofA:  - advanced packaging demand scaling ~8x  by 2028 and staying basically sold out the whole way.   - margins still hold in the high 60s through the 2nm ramp and summer power costs.","TSMC's growth engine is CoWoS.   According to BofA:  - advanced packaging demand scaling ~8x  by 2028 and staying basically sold out the whole way.   - margins still hold in the high 60s through the 2nm ramp and summer power costs."
2026-07-06T08:18:37.000+08:00,475,2,,1,no,"foundry; chip; advanced packaging; packaging; taiwanese assembly; tsm headline; hardware story; optics odm; packaging substrates","https://x.com/tengyanAI/status/2073924544818233715","3/  $TSM  is the headline act.  But Taiwan’s AI story isn't really a 1-company story. It is a full-stack hardware story  Foundry. Advanced packaging. Substrates. PCBs. Cooling. Power. Optics. ODM assembly  The chip is the 1st station on a much longer Taiwanese assembly line.","3/  $TSM  is the headline act.  But Taiwan’s AI story isn't really a 1-company story. It is a full-stack hardware story  Foundry. Advanced packaging. Substrates. PCBs. Cooling. Power. Optics. ODM assembly  The chip is the 1st station on a much longer Taiwanese assembly line."
2026-07-13T22:39:08.000+08:00,3442,16,2,8,no,"intel; companies token; openai; ai physical","https://x.com/tengyanAI/status/2076677816364798327","for AI physical infra companies - it doesn't matter whether the token spend accrues to openAI or anthropic or sub-frontier open model companies.   the more token spend, the better. and every step change in intelligence for the same cost unlocks new use cases = more demand","for AI physical infra companies - it doesn't matter whether the token spend accrues to openAI or anthropic or sub-frontier open model companies.   the more token spend, the better. and every step change in intelligence for the same cost unlocks new use cases = more demand"
2026-07-13T22:25:00.000+08:00,3041,10,,3,yes,"fab; gpu; capex; rl layer; ai buildout; 10k gpus; capex fab; gates model","https://x.com/tengyanAI/status/2076674257770406362","this data/rl layer is the third input to the AI buildout and the one that doesn't directly scale with capex you can't fab a domain expert.   ~$8.5B in total rev is a rounding error next to compute spend but it gates model quality more than another 10k gpus does right now.","this data/rl layer is the third input to the AI buildout and the one that doesn't directly scale with capex you can't fab a domain expert.   ~$8.5B in total rev is a rounding error next to compute spend but it gates model quality more than another 10k gpus does right now."
2026-07-13T22:16:41.000+08:00,4365,17,1,3,yes,"fab; china imports; reserves export; helium state; domestic fabs","https://x.com/tengyanAI/status/2076672163613118611","worth remembering china imports ~90% of its own  helium, no state reserves.   an export ban right after Qatar's ras laffan got knocked out in march is probably hoarding to cover domestic fabs.   you can't really weaponize a supply you don't control..","worth remembering china imports ~90% of its own  helium, no state reserves.   an export ban right after Qatar's ras laffan got knocked out in march is probably hoarding to cover domestic fabs.   you can't really weaponize a supply you don't control.."
2026-07-13T12:16:55.000+08:00,4412,22,,6,no,"openai; cylinders war; vs lyft; gpt launch","https://x.com/tengyanAI/status/2076521230816223547","can tell that openAI is firing all cylinders.  they're in full war mode with gpt 5.6's launch to grab market share  reminds me a lot of uber vs lyft back in 2010s - and the ultimate beneficiary is the consumer","can tell that openAI is firing all cylinders.  they're in full war mode with gpt 5.6's launch to grab market share  reminds me a lot of uber vs lyft back in 2010s - and the ultimate beneficiary is the consumer"
2026-07-13T11:32:15.000+08:00,9290,36,,4,no,"dram; dram pricing; auction clearing; prices volumes; suppliers negotiate","https://x.com/tengyanAI/status/2076509987237740788","So... DRAM pricing isn't a formal auction with one clearing price.  It's closer to a concentrated, bilateral allocation market in which suppliers negotiate different prices and volumes with each customer.  Customers negotiate price + allocation together.  Suppliers ration scarce","So... DRAM pricing isn't a formal auction with one clearing price.  It's closer to a concentrated, bilateral allocation market in which suppliers negotiate different prices and volumes with each customer.  Customers negotiate price + allocation together.  Suppliers ration scarce"
2026-07-12T08:16:01.000+08:00,4384,31,2,5,yes,"asml; node; lead time; euv scanners; downstream lasertec; physical bottleneck","https://x.com/tengyanAI/status/2076098216123400632","ASML is the only company on earth that makes EUV scanners. one supplier, ~30 month lead times to add capacity, and demand compounding with every new node transition.  the physical bottleneck shows up downstream too. Lasertec's ACTIS tools inspect EUV masks, so every incremental","ASML is the only company on earth that makes EUV scanners. one supplier, ~30 month lead times to add capacity, and demand compounding with every new node transition.  the physical bottleneck shows up downstream too. Lasertec's ACTIS tools inspect EUV masks, so every incremental"
2026-07-11T21:16:00.000+08:00,3042,16,,5,no,"lead time; hitting productivity; 800 workers","https://x.com/tengyanAI/status/2075932117465542743","280 new machines and 1,800 workers hitting productivity in Q3 2026, against a ~3-year lead time for new grid capacity and only ~10 GW left in the 2029-2030 window. GE Vernova's gas turbines and grid equipment are being pulled by exactly this squeeze.","280 new machines and 1,800 workers hitting productivity in Q3 2026, against a ~3-year lead time for new grid capacity and only ~10 GW left in the 2029-2030 window. GE Vernova's gas turbines and grid equipment are being pulled by exactly this squeeze."
2026-07-11T10:42:18.000+08:00,12554,84,10,10,yes,"dram; samsung; trendforce; rack; dram customers; samsung asking","https://x.com/tengyanAI/status/2075772641252929987","Samsung is asking DRAM customers for up to 20% more in Q3. Its third straight hike: roughly +90% in Q1, +50-60% in Q2.  TrendForce, which tracks what these deals actually settle at, says 13-18%.  They can't both be right, and in a few months we'll know. Saving both numbers and","Samsung is asking DRAM customers for up to 20% more in Q3. Its third straight hike: roughly +90% in Q1, +50-60% in Q2.  TrendForce, which tracks what these deals actually settle at, says 13-18%.  They can't both be right, and in a few months we'll know. Saving both numbers and"
2026-07-11T02:16:00.000+08:00,3177,17,1,2,no,"lead time; transformer lead; imports large; mom sigma; kind pull; mva jumped","https://x.com/tengyanAI/status/2075645227126448563","US imports of large power transformers (>10 MVA) jumped +76.1% MoM. that's a 2.1 sigma move.  transformer lead times are already tight. this kind of pull-forward usually means someone is trying to compress a schedule they can't afford to slip.","US imports of large power transformers (>10 MVA) jumped +76.1% MoM. that's a 2.1 sigma move.  transformer lead times are already tight. this kind of pull-forward usually means someone is trying to compress a schedule they can't afford to slip."
2026-07-10T23:52:00.000+08:00,3260,21,3,2,no,"tsmc; fab; arizona tsmc; ai compute; approved fab; 20b","https://x.com/tengyanAI/status/2075608988109201655","$20B more into Arizona. TSMC is quietly becoming the backbone of US-based AI compute, one approved fab at a time.","$20B more into Arizona. TSMC is quietly becoming the backbone of US-based AI compute, one approved fab at a time."
2026-07-10T23:41:20.000+08:00,2257,11,,4,no,"fab; routing fable; benchmarks don; impt model; pipelines; knowing tier","https://x.com/tengyanAI/status/2075606304685756718","- everyone just learned how useful + impt model routing is with fable 5. great to see this.  - benchmarks don't matter much except for a v rough gauge of capabilities and knowing which tier the model is in.   much more informative is plugging the models into your pipelines and","- everyone just learned how useful + impt model routing is with fable 5. great to see this.  - benchmarks don't matter much except for a v rough gauge of capabilities and knowing which tier the model is in.   much more informative is plugging the models into your pipelines and"
2026-07-10T23:27:39.000+08:00,4636,34,3,4,yes,"tsmc; samsung; nvidia; korea tencent; nasdaq major","https://x.com/tengyanAI/status/2075602862126817326","Taiwan’s stock market is really just one company.  TSMC now accounts for 40% of Taiwan’s entire listed market. For comparison: • Samsung: 28% of Korea • Tencent: 8% of Hong Kong • Nvidia: 7% of the US (nasdaq)  No other major market comes close.","Taiwan’s stock market is really just one company.  TSMC now accounts for 40% of Taiwan’s entire listed market. For comparison: • Samsung: 28% of Korea • Tencent: 8% of Hong Kong • Nvidia: 7% of the US (nasdaq)  No other major market comes close."
2026-07-10T21:06:00.000+08:00,3714,14,3,4,no,"data center; blackstone offloading; stakes digital; reits absorbing; equity rotating","https://x.com/tengyanAI/status/2075567212904190229","blackstone offloading $3.5B in data center stakes to Digital Realty is private equity rotating out, not retreating. the specialized REITs are absorbing the physical layer while PE chases the next build cycle.","blackstone offloading $3.5B in data center stakes to Digital Realty is private equity rotating out, not retreating. the specialized REITs are absorbing the physical layer while PE chases the next build cycle."
2026-07-10T19:31:26.000+08:00,3899,28,1,6,no,"intel; fab; ai trends; token frontier; going fable","https://x.com/tengyanAI/status/2075543415807484307","One of the most interesting AI trends in 2026: - the cost per token of frontier intelligence is going up (e.g fable 5 at $50/M)  - while the cost per token of sub-frontier intelligence is collapsing  the market is bifurcating","One of the most interesting AI trends in 2026: - the cost per token of frontier intelligence is going up (e.g fable 5 at $50/M)  - while the cost per token of sub-frontier intelligence is collapsing  the market is bifurcating"
2026-07-10T13:59:10.000+08:00,4320,22,5,8,yes,"fab; gpt; agent index; vs fable; tool orchestration; aa coding","https://x.com/tengyanAI/status/2075459798959899102","Some personal notes on GPT-5.6:  Genuinely better at (vs the current frontier): - Agentic tool orchestration. Terminal-Bench 2.1: Sol 88.8 (91.9 in ""Ultra"" 4-agent mode) vs Fable 5's 83.4 and Opus 4.8's 78.9.  - Agents' Last Exam: 53.6, +13.1 over Fable 5. AA Coding Agent Index:","Some personal notes on GPT-5.6:  Genuinely better at (vs the current frontier): - Agentic tool orchestration. Terminal-Bench 2.1: Sol 88.8 (91.9 in ""Ultra"" 4-agent mode) vs Fable 5's 83.4 and Opus 4.8's 78.9.  - Agents' Last Exam: 53.6, +13.1 over Fable 5. AA Coding Agent Index:"
2026-07-10T12:46:00.000+08:00,5411,45,3,6,no,"nand; sk hynix; hynix; hynix nand; 70 qoq; mechanism layer","https://x.com/tengyanAI/status/2075441384367309206","SK Hynix's NAND ASP jumped mid-70% QOQ, and that's the tell on where this constraint is binding.  the mechanism is the layer count. 321-layer high-density production is concentrated, inelastic, and takes roughly 30 months to add meaningful capacity. demand is already absorbing","SK Hynix's NAND ASP jumped mid-70% QOQ, and that's the tell on where this constraint is binding.  the mechanism is the layer count. 321-layer high-density production is concentrated, inelastic, and takes roughly 30 months to add meaningful capacity. demand is already absorbing"
2026-07-10T10:38:08.000+08:00,2847,6,1,1,yes,"fab; fable grok; terra sonnet; luna better; iq cousin","https://x.com/tengyanAI/status/2075409205759267267","i feel like a kid in the candy shop.  fable 5, grok 4.5 and now 3 new GPT models this week  sol = fable 5's slightly lower IQ cousin terra = sonnet luna = better haiku?","i feel like a kid in the candy shop.  fable 5, grok 4.5 and now 3 new GPT models this week  sol = fable 5's slightly lower IQ cousin terra = sonnet luna = better haiku?"
2026-07-10T09:51:00.000+08:00,3219,7,,3,no,"dram; semiconductor; veeco ivd; semiconductor equipment; 300 dram; shipments prior","https://x.com/tengyanAI/status/2075397344007524796","semiconductor equipment shipments for prior orders start in Q3 2026, with the real volume in Q1 2027. Veeco's IVD 300 is already in DRAM customer evaluations for thin-film metal resistivity as geometries shrink, so the timing lines up.","semiconductor equipment shipments for prior orders start in Q3 2026, with the real volume in Q1 2027. Veeco's IVD 300 is already in DRAM customer evaluations for thin-film metal resistivity as geometries shrink, so the timing lines up."
2026-07-06T08:18:38.000+08:00,87,1,,1,no,"taiwan ai; vera rubin; revolution stack; 150 ecosystem","https://x.com/tengyanAI/status/2073924546785333745","4/ Jensen called Taiwan the “epicenter of the AI revolution” because the whole stack runs through it.  When Vera Rubin needs ~150 ecosystem partners and ~2M+ parts, this is what he means.  Taiwan is the AI factory floor of the ENTIRE WORLD","4/ Jensen called Taiwan the “epicenter of the AI revolution” because the whole stack runs through it.  When Vera Rubin needs ~150 ecosystem partners and ~2M+ parts, this is what he means.  Taiwan is the AI factory floor of the ENTIRE WORLD"
2026-07-06T08:18:38.000+08:00,101,2,,1,yes,"rack; taiwanese companies; ai hardware; ecosystem pulled","https://x.com/tengyanAI/status/2073924549725557128","5/ And the floor is running hot.  On  @tessara_ai , we track ~35 Taiwanese companies across the AI hardware chain.  From March to May 2026, 19 of them hit all-time-high monthly revenue.  The entire ecosystem is being pulled upward at once.","5/ And the floor is running hot.  On  @tessara_ai , we track ~35 Taiwanese companies across the AI hardware chain.  From March to May 2026, 19 of them hit all-time-high monthly revenue.  The entire ecosystem is being pulled upward at once."
2026-07-10T02:32:01.000+08:00,4284,27,2,2,yes,"wafer; wafer starts; lam research; gaa transition; 000 wafer; bounce; applied materials","https://x.com/tengyanAI/status/2075286870133735679","Lam Research and Applied Materials are posting numbers that don't look like a cyclical bounce.  Lam is putting the GAA transition at roughly $1 billion of added addressable market for every 100,000 wafer starts per month of new capacity. Applied Materials posted record","Lam Research and Applied Materials are posting numbers that don't look like a cyclical bounce.  Lam is putting the GAA transition at roughly $1 billion of added addressable market for every 100,000 wafer starts per month of new capacity. Applied Materials posted record"
2026-07-10T02:32:04.000+08:00,4624,5,1,,no,"read","https://x.com/tengyanAI/status/2075286882670567649","the full read:","the full read:"
2026-07-09T23:31:00.000+08:00,3555,20,,1,no,"packaging; nokia 10x; bottlenecking eur; expansion pennsylvania; ai cloud","https://x.com/tengyanAI/status/2075241316729147820","Nokia's 10x photonics capacity expansion in Pennsylvania (some online by Q3 2026) tells you where the AI optical buildout is bottlenecking. EUR 1B in new AI and cloud orders, 18-20% optical growth guided. packaging and test is the pinch point.","Nokia's 10x photonics capacity expansion in Pennsylvania (some online by Q3 2026) tells you where the AI optical buildout is bottlenecking. EUR 1B in new AI and cloud orders, 18-20% optical growth guided. packaging and test is the pinch point."
2026-07-09T22:32:30.000+08:00,3364,24,2,1,yes,"asml; studying euv; monopoly controlled; leading edge","https://x.com/tengyanAI/status/2075226594550173881","ASML earnings are next week so i've been studying up.  EUV is a monopoly-controlled bottleneck that took a mid-cycle breather in 2025 and is re-tightening into 2026–27 as the AI buildout pulls leading-edge capacity.   Not the white-hot scramble of 2024, but firmly a chokepoint.","ASML earnings are next week so i've been studying up.  EUV is a monopoly-controlled bottleneck that took a mid-cycle breather in 2025 and is re-tightening into 2026–27 as the AI buildout pulls leading-edge capacity.   Not the white-hot scramble of 2024, but firmly a chokepoint."
2026-07-09T17:39:39.000+08:00,773,,,,no,"","https://x.com/tengyanAI/status/2075152894865834372","you can see it here yourself:","you can see it here yourself:"
